,TSM1_TPM,TSM2_TPM,STB48M1_TPM,STB48M2_TPM,EVT48M1_TPM,EVT48M2_TPM
ENSG00000012061,14.70941531,14.78986328,7.94550649,7.652417675,12.10236811,12.25979637
ENSG00000012124,0,0,0.424858635,0.301882227,0.184798078,0.142920082
ENSG00000012171,0.685837757,0.711863441,17.70993169,18.83839062,0.329195605,0.370981257
ENSG00000012174,22.00484742,22.5421222,8.129994712,8.346439345,17.81695184,17.54746591
ENSG00000012211,14.24189213,14.72162561,5.373195064,5.540864459,11.73766018,11.05165055
ENSG00000012223,2.144227535,2.670714191,7.203497491,7.680279247,5.743842987,5.490520417
ENSG00000012232,22.47165166,24.991633,5.692437532,5.514243827,11.11005307,10.70961611
ENSG00000012504,0.029469831,0,3.48237217,3.827645686,0.034891589,0.104083593
ENSG00000012660,425.6473013,400.8209621,88.61361129,90.01587022,369.4020522,360.4824549
ENSG00000012779,38.26637753,39.36146279,16.25415939,16.90691443,43.16843462,34.85939044
ENSG00000012817,0,0,0,0,0,0
ENSG00000012822,32.09418891,32.27692016,48.73460619,46.90006358,47.04677024,44.07916373
ENSG00000012963,22.76051851,21.60018908,5.883693482,6.242166324,21.82529022,20.33892475
ENSG00000012983,21.70772605,21.81409902,11.34210341,10.44439287,31.57987046,30.50480475
ENSG00000013016,35.6979388,32.728628,211.5839513,202.5183718,54.54377503,50.92262636
ENSG00000013275,170.9406885,174.7292395,79.45371016,81.85488776,210.4813871,229.0372386
ENSG00000013288,24.80357949,26.08207635,13.99566679,13.35092132,32.25937089,28.9601389
ENSG00000013293,0.040745635,0.063437732,0.139453171,0.081837942,0,0
ENSG00000013297,30.06331931,28.71294603,0.58833988,0.347882279,1.435488887,1.019558329
ENSG00000013306,165.8025157,175.9339759,94.66839078,96.7743186,76.68438896,76.5368831
ENSG00000013364,133.7109704,140.0860482,91.85213192,90.04439176,142.8712428,139.7071983
ENSG00000013374,28.3014385,27.56672488,20.86836082,17.95557369,50.25050241,46.50039479
ENSG00000013375,37.98840081,39.04411692,26.9392094,27.22334013,50.15730711,49.18390984
ENSG00000013392,6.354286596,5.32933051,5.968364352,5.773573837,10.1094698,9.98558125
ENSG00000013441,34.99086942,34.81613231,23.90079983,23.64801005,73.23419143,70.84851386
ENSG00000013503,25.89945679,26.882271,13.49114601,14.15704864,32.76173808,29.93678144
ENSG00000013523,11.50274558,11.83719879,13.43570191,13.97610614,13.56078032,13.71568125
ENSG00000013561,20.83457943,20.53503624,18.81132805,19.18678639,40.12300446,37.75143352
ENSG00000013563,6.831066795,6.821715783,12.02535803,12.95801753,9.098800807,8.59047334
ENSG00000013573,29.65857559,32.65415854,9.023082338,8.649254271,16.49091488,15.6606311
ENSG00000013583,33.02935287,32.89069967,6.38228422,6.661118319,25.70138027,26.03356961
ENSG00000013588,38.96879961,44.44452615,10.03298885,9.434520366,31.94814635,29.12314074
ENSG00000013619,0.032087799,0,0.011560154,0,0.094978004,0
ENSG00000013725,0.807526778,1.154812319,0.090509915,0.156185291,0.552409158,0.253518144
ENSG00000013810,44.17198014,50.71468418,5.054316844,4.607134591,24.14112045,25.18861475
ENSG00000014123,46.96884592,45.57282415,19.82354284,17.59953891,53.01636592,47.78079743
ENSG00000014138,2.630669312,2.491328543,0.816303012,0.655644206,2.819099987,2.554509463
ENSG00000014164,20.68796365,23.50102286,16.00362763,16.60154106,22.62298962,19.75520206
ENSG00000014216,91.91746173,101.7481041,76.1952708,73.65987595,108.5245546,106.8551617
ENSG00000014257,0.299766015,0.181499105,1.601934857,1.839696551,4.554754492,5.293672078
ENSG00000014641,182.7651568,185.9644093,36.63496714,33.76783297,134.3493136,135.0031364
ENSG00000014824,37.45569213,39.95609537,13.60103602,13.25425293,45.85887901,40.1446808
ENSG00000014914,11.41191474,9.806078392,12.56988254,12.35287536,17.77529542,17.26194061
ENSG00000014919,15.6838269,16.74713946,6.233855798,5.229593607,17.06432183,14.65084512
ENSG00000015133,20.4437238,22.83597696,0.880350487,0.800720097,12.30618972,11.24397648
ENSG00000015153,2.978946095,2.365064455,2.110891187,1.987808564,5.033569563,5.574171417
ENSG00000015171,14.37600874,15.21330126,2.575129084,2.782582256,27.55191848,27.27812377
ENSG00000015285,0.588697624,0.56403425,0.097886744,0.060636104,0.268078533,0.106625801
ENSG00000015413,0.078126814,0,0,0.026153058,0,0.045988951
ENSG00000015475,4.716906417,4.569506885,1.882348793,1.392750939,8.935530584,8.201598731
ENSG00000015479,1.533203114,1.425806489,0.957852295,0.82474701,2.539288574,1.37724404
ENSG00000015520,0.04059865,0.042139259,0.277900224,0.217447261,0.216305326,0.191185507
ENSG00000015532,24.24770338,27.21614716,11.19230802,11.74701507,29.05571531,28.33954792
ENSG00000015568,22.24256085,22.80496638,16.81939922,14.4070164,26.81656562,25.23646673
ENSG00000015592,0.129831871,0,0,0,0.038429473,0
ENSG00000015676,18.44804843,21.04384248,8.604643519,8.168893065,24.18364818,22.77473439
ENSG00000016082,0.113862136,0.078788597,0,0,0,0.04468291
ENSG00000016391,0.590395718,0.498790401,0.326469323,0.211424319,0.601477755,0.307122564
ENSG00000016402,0.090415683,0.023461678,0.260589826,0.317801126,0.990212956,1.383791
ENSG00000016490,0,0,0,0,0,0
ENSG00000016602,0,0.032194296,0,0,0,0
ENSG00000016864,41.15651432,39.5811221,15.97726309,16.62341585,75.38345683,71.00031809
ENSG00000017260,49.27458182,50.03598533,17.37176831,18.20224579,43.65827443,40.26121341
ENSG00000017427,0.0527007,0.041025412,0.009493144,0,0,0
ENSG00000017483,0.026609394,0.110476594,0,0.124705436,0,0
ENSG00000017797,330.0571332,338.9660483,90.5741255,86.42054159,219.4683437,204.1561338
ENSG00000018189,14.60794906,15.07968506,6.659327282,6.020256035,14.4689723,12.87492094
ENSG00000018236,0.085624569,0.074061491,0.020565101,0,0.016896247,0
ENSG00000018280,0.82565797,0.588380818,7.565169538,6.938630017,0.729522149,0.435241211
ENSG00000018408,13.27336976,11.99680187,2.812910872,2.716527206,10.32030783,10.59354077
ENSG00000018510,25.50180493,27.22767614,4.488714529,4.42472877,12.73101308,11.69169456
ENSG00000018607,0.124345662,0,0,0,0.049074116,0.09759392
ENSG00000018610,44.32417808,45.40421077,26.50474163,25.21001806,61.50317739,60.18045321
ENSG00000018625,0.050928809,0,0.012231957,0,0,0
ENSG00000018699,64.93247067,68.55682314,19.55568458,18.71124843,43.86230414,44.05328747
ENSG00000018869,1.148953921,1.623197968,0.413929436,0.405981339,2.267224178,1.615667345
ENSG00000019102,0.221665264,0.690230579,0.372673166,0.049468501,0.437410792,0.695904676
ENSG00000019144,4.938397195,5.769714525,1.784459785,1.694339998,2.611597242,2.4983066
ENSG00000019169,2.971352068,3.462856788,0.15024255,0.209402985,4.073486639,3.989109844
ENSG00000019186,0.080428695,0,0.405660535,0.107694464,0,0
ENSG00000019485,0.053550073,0.127044921,0.033072496,0.005121703,0.099631763,0.045031396
ENSG00000019505,0.019635729,0.061142556,0.042444555,0,0.023248243,0.069350831
ENSG00000019549,1.629328641,2.502912728,0.234796913,0.436335997,4.166827734,4.565296933
ENSG00000019582,2.934005167,2.483404475,0.717265834,0.736621689,0.785738968,0.719619657
ENSG00000019991,0,0,0,0,0,0
ENSG00000019995,10.32949772,11.12885315,20.82424912,20.32883805,23.63599176,22.62037105
ENSG00000020129,19.54809322,20.85412538,10.01150258,10.08858609,14.85469112,14.38680662
ENSG00000020181,4.120301653,4.104336466,2.174953904,2.455415535,0.625428277,0.923959829
ENSG00000020219,0,0.132585112,0,0.042760406,0,0
ENSG00000020256,15.14782279,15.82070383,6.421629878,6.820744547,12.02480276,14.19996566
ENSG00000020426,27.93563594,27.39279543,4.490671138,4.911149037,21.38619488,21.168013
ENSG00000020577,13.08173738,14.24401429,1.96761641,1.863088903,10.15115785,8.971156697
ENSG00000020633,1.346774851,1.285148944,0.187818449,0.145430557,0.180029822,0.025573295
ENSG00000020922,17.27606416,18.66915514,6.545222499,5.857807921,18.60695579,16.77962063
ENSG00000021300,2.492479774,2.407093054,0.234249546,0.188638144,0.256611967,0.127581348
ENSG00000021355,30.94860292,32.12301854,5.334682965,4.698452272,46.03152119,43.70604538
ENSG00000021461,0.08108953,0.084166658,0.175282974,0,0.048004051,0
ENSG00000021488,0.205767024,0.213575325,0,0,0.194898666,0.290696901
ENSG00000021574,19.11439137,19.57051904,8.881056421,8.267177281,18.53204476,16.4890543
ENSG00000021645,3.152296757,2.921865527,1.958900642,1.442309004,2.102443948,2.058158015
ENSG00000021762,7.940409839,9.177274251,1.237043232,1.388897826,3.52335476,3.099210963
ENSG00000021776,25.37785324,26.67137431,8.328309975,7.988965797,20.0280472,17.6001163
ENSG00000021826,0.087334263,0.100720402,10.38997865,10.14138834,0.06893448,0
ENSG00000021852,0,0,0,0,0,0
ENSG00000022267,22.23324273,26.31414137,1.379882474,1.221100654,3.066412321,2.684061717
ENSG00000022277,68.65500051,64.3773325,24.62980324,24.27726022,66.01948852,63.53998924
ENSG00000022355,0,0,0,0,0.045102144,0
ENSG00000022556,174.575598,251.4267993,141.516957,101.8097709,209.6811258,207.0613353
ENSG00000022567,19.31403673,21.02673881,4.716360252,4.656751325,24.57322813,23.46935085
ENSG00000022840,83.19556952,83.7381499,93.78912163,93.84379983,100.6256855,98.0519663
ENSG00000022976,4.719997628,4.62142647,5.383630939,5.398954136,6.742239789,7.289088416
ENSG00000023041,20.088752,19.51938084,7.154018269,7.011060957,18.96747492,18.26161077
ENSG00000023171,2.017563291,2.123828242,9.103794673,8.851816169,1.363788544,1.153936756
ENSG00000023191,40.84403425,43.94403537,38.28859758,37.04268946,60.66684821,65.49632989
ENSG00000023228,33.61012152,37.64757192,15.67441434,14.77010612,24.74751981,24.14248034
ENSG00000023287,29.23949135,31.32570134,27.05852924,26.62776389,56.18499971,53.73482392
ENSG00000023318,49.23320125,47.66238983,40.60137722,40.15260862,64.63608724,67.36024004
ENSG00000023330,223.5719403,212.8017709,395.8163961,399.2555673,655.8448074,640.9731414
ENSG00000023445,2.474524994,2.863647951,0.553337434,0.676010288,3.350724923,2.745805847
ENSG00000023516,17.08076732,18.42287179,9.844247184,9.580220002,13.59705675,12.23806102
ENSG00000023572,5.784856565,5.986506029,1.587877457,1.348626036,4.688395677,4.49976334
ENSG00000023608,21.52350047,22.29746156,0.920996099,0.938585149,10.34954757,10.72798249
ENSG00000023697,30.33039576,28.75928029,7.613312869,8.37188866,35.32546974,41.25622508
ENSG00000023734,335.1821632,326.0573774,118.9115346,123.1256463,258.9454907,259.0173699
ENSG00000023839,15.63434491,16.56747151,4.905116341,4.850002388,9.045367186,8.81760818
ENSG00000023892,19.48459727,18.33067571,32.08127005,31.16920262,53.50115734,51.44196714
ENSG00000023902,0.499986862,0.703107109,0.244044986,0.291549985,0.458301463,0.322796786
ENSG00000023909,31.36954301,33.09168985,3.521036322,3.03420783,34.5512123,31.87390267
ENSG00000024048,27.16889903,27.98729176,18.49961282,18.55263881,32.42410763,30.90765848
ENSG00000024422,36.88120168,42.09149608,8.978282138,8.361038825,10.43912034,8.382718555
ENSG00000024526,33.70116719,35.63790794,1.839803233,1.733751967,10.59177194,9.956319635
ENSG00000024862,43.89837311,40.58061333,46.51865361,46.38122186,142.4227078,149.3906995
ENSG00000025039,2.895875029,3.180012923,1.043286328,0.983447385,2.83236151,3.878678323
ENSG00000025156,20.852096,23.00123096,5.827037791,5.334729326,24.82920113,22.63544782
ENSG00000025293,18.77297203,19.65767492,2.291230285,2.342710485,22.87692926,21.2592769
ENSG00000025423,1.976450224,1.904918929,0.949398012,1.228721784,0.835739546,1.052624739
ENSG00000025434,33.50869234,33.01799149,6.252661481,6.662361798,26.74681133,25.31871274
ENSG00000025708,18.38370601,21.33161865,6.655129367,6.680885901,18.67153578,19.92969506
ENSG00000025770,45.12602344,46.56467033,32.11741114,29.95514631,46.9838441,47.76295471
ENSG00000025772,114.1779834,119.0731904,14.56398961,14.07673447,124.6618984,122.554307
ENSG00000025796,53.34646132,52.13418839,47.65794578,45.696674,75.81080242,68.08424761
ENSG00000025800,54.18232872,57.30989238,74.91905075,69.95866268,82.65395747,72.8020509
ENSG00000026025,0.123937263,0.042880115,0.074417376,0.027658779,0,0
ENSG00000026036,1.622619957,2.160161854,1.965528781,1.763348308,1.392133325,1.536540764
ENSG00000026103,0.498356074,0.358108156,0.027621681,0.08982905,0.816981104,0.428749266
ENSG00000026297,3.503306834,3.54534164,1.277900112,1.557541018,1.678576232,1.59176348
ENSG00000026508,7.083542142,7.241280784,1.449452667,1.375454034,2.077683753,2.002963328
ENSG00000026559,10.16842491,12.48070302,9.233042818,9.478027683,5.96114575,6.857279538
ENSG00000026652,4.808356531,4.990820632,0.583735471,0.607681987,1.758518437,1.527805668
ENSG00000026751,0.066366571,0.045923335,0.191277138,0.14810867,0.052384309,0.052088458
ENSG00000026950,1.58280497,1.362378449,0.751036438,0.555692287,3.08525045,3.545043202
ENSG00000027001,29.53774691,33.24626467,6.980613416,5.683372957,13.26395294,13.74632543
ENSG00000027075,29.31832592,25.73017237,23.58937403,24.76726974,75.47789197,70.78620228
ENSG00000027644,0.082243496,0.128046622,0.103703475,0.08259337,0,0.024206107
ENSG00000027697,79.50204662,78.11521407,79.43545105,76.2131411,162.5997446,158.9918608
ENSG00000027847,12.14263349,13.78640541,6.60135517,6.940913352,13.67592909,13.93414299
ENSG00000027869,4.322886746,5.286579222,5.73613183,5.100642044,2.483085461,2.771395799
ENSG00000028116,37.42533282,40.07123103,3.665305495,3.527352066,25.88376815,27.98338439
ENSG00000028137,99.04920833,86.56421592,1068.748895,1055.373326,228.7137904,211.8297087
ENSG00000028203,23.16159249,23.35689571,21.08275663,20.12856134,31.69721307,29.53664235
ENSG00000028277,0.730690677,0.733953298,0.458552781,0.347173776,0.558142343,0.749236657
ENSG00000028310,18.7543422,19.62871971,9.987605161,8.93543377,18.5989231,19.44296193
ENSG00000028528,43.02219558,46.16253588,14.06322217,14.1202122,34.95390795,35.74660211
ENSG00000028839,16.04066449,15.70237659,16.92395556,16.36460017,26.65379459,24.6048188
ENSG00000029153,8.405725827,9.741787453,4.081861791,3.854278399,8.882639955,8.165531507
ENSG00000029363,57.10889011,59.77658113,18.62687287,18.25377294,68.04050825,61.42404486
ENSG00000029364,51.526046,53.41913224,20.4409956,20.54767523,50.1877716,45.40764607
ENSG00000029534,13.06130624,13.55694742,2.254667969,1.856317283,5.44005011,4.733160496
ENSG00000029559,0.067969832,0,0,0.045505989,0.160949375,0.480121138
ENSG00000029639,11.18319498,11.55357824,1.72400676,2.037209361,7.143787526,8.358791052
ENSG00000029725,42.48490013,43.48397239,7.300986571,6.753490999,26.63000774,23.16297125
ENSG00000029993,41.82146936,43.8621292,29.56294702,28.49337607,79.94948418,87.3448379
ENSG00000030066,64.01777762,64.05317237,22.33134935,23.25378313,48.50324642,47.53948521
ENSG00000030110,84.44087021,85.08655548,16.15963219,16.21249598,35.70980577,37.04453646
ENSG00000030304,0.034955279,0.012093912,0.008395474,0,0.04138623,0
ENSG00000030419,0.480307931,0.571048398,0.144723348,0.08185354,0.258487877,0.359839218
ENSG00000030582,137.74152,136.7962317,197.0080158,190.0428748,315.6045968,323.5018487
ENSG00000031003,9.909568181,9.845496201,4.650727445,3.480212197,13.79660972,14.43975371
ENSG00000031081,3.547156564,3.326607698,2.029881184,1.78685037,6.57645773,6.270760735
ENSG00000031691,16.76520213,17.33765474,5.973565239,6.496143261,26.10259581,26.82275837
ENSG00000031698,194.7220015,200.1506089,71.47275994,72.36200601,423.5671328,413.0647387
ENSG00000031823,25.04532643,23.41702396,14.66235607,14.58539371,29.92512593,31.46371285
ENSG00000032219,8.166937087,9.370718432,5.698390907,4.833561947,19.54284948,19.1114188
ENSG00000032389,31.6658299,32.69294484,7.053524104,6.866665259,29.19699841,29.5379646
ENSG00000032444,73.71135105,86.42655221,61.94362264,61.3050949,49.03665122,47.52928843
ENSG00000032742,9.756642931,9.668236115,0.203767544,0.615342678,6.571039602,6.492310893
ENSG00000033011,6.432884186,6.33271217,2.665184465,2.819630124,3.367869829,4.035185633
ENSG00000033030,12.85341922,12.01556754,21.72228597,20.4976378,42.79670333,40.32034515
ENSG00000033050,12.20896574,11.76863804,3.375403645,4.080029195,8.761428059,9.419639144
ENSG00000033100,26.95161431,31.43156307,32.62845674,33.63707459,38.1114723,32.20880189
ENSG00000033122,0.142351357,0.192079167,0.082055046,0.042887081,0.101124402,0.08798412
ENSG00000033170,38.74498665,38.7040003,4.284734017,4.412241364,47.9236569,45.74038235
ENSG00000033178,23.52388929,23.73561731,10.71682226,10.39705339,26.10961306,24.85878957
ENSG00000033327,102.6714457,101.1458061,113.4005428,104.5451228,271.4840602,236.0815399
ENSG00000033627,24.04301228,24.52879176,47.15564418,45.7158761,38.92835949,36.08185493
ENSG00000033800,17.96503239,18.93860084,5.831850758,5.217131042,22.56612425,21.81209675
ENSG00000033867,17.08930224,18.34944306,2.892087051,2.977575722,5.489459955,5.406097772
ENSG00000034053,1.976765362,1.97099958,0.370099959,0.468938916,0.589718134,0.861256754
ENSG00000034152,39.73613596,39.45079662,22.14172212,23.81606251,31.68858694,29.57569526
ENSG00000034239,0.036728459,0.07624441,0.039696084,0.012294902,0,0.02162002
ENSG00000034510,7234.840857,7412.612438,547.112155,566.7469834,5615.670845,6265.464724
ENSG00000034533,6.333253203,5.893557173,1.910748094,1.900748104,5.57764493,5.325767422
ENSG00000034677,20.53557708,20.76490837,65.5840179,63.49565236,34.04775111,31.83359574
ENSG00000034693,43.37109335,45.17376216,11.46025481,10.87625292,27.28546883,23.17285727
ENSG00000034713,49.55102356,56.2611047,32.93901933,34.41116006,65.98488574,69.66855459
ENSG00000034971,0,0,0,0.03402135,0,0
ENSG00000035115,22.37832832,22.67923602,27.87500012,26.56956189,65.94288325,63.47862478
ENSG00000035141,57.026777,53.43712755,35.02356603,36.1151954,77.93736171,79.94447384
ENSG00000035403,116.2578329,120.2363585,35.51930019,33.11835417,125.9152367,115.126301
ENSG00000035499,32.92332929,31.54849848,51.89766886,47.50746317,84.47981491,77.65288715
ENSG00000035664,0.039272901,0.097831683,0.039616373,0.047327967,0.037198555,0.036988468
ENSG00000035681,9.218736172,8.795163402,8.590172558,8.179019264,14.9770306,13.52560385
ENSG00000035687,92.49943499,91.5589782,21.06704217,22.23772272,115.5135674,106.7404216
ENSG00000035720,0,0,0.078971673,0,0.129765949,0
ENSG00000035862,113.1800747,115.6230911,62.96427071,61.64371466,121.4405177,112.6209235
ENSG00000035928,40.14740946,41.30753391,24.49036292,21.94622651,55.99279993,52.28576833
ENSG00000036054,37.69758413,40.13578801,20.73268086,18.66967591,53.09499409,50.38761267
ENSG00000036257,32.73012369,32.34202048,14.15523141,14.19174962,38.92774319,35.73204369
ENSG00000036448,0.015152572,0,0,0,0.01794029,0
ENSG00000036473,0,0,0,0,0,0
ENSG00000036530,0.331329324,0.225315349,0.148179484,0.130035867,0.378759044,0.255563519
ENSG00000036549,15.67903603,16.08922099,6.465349873,5.848529905,18.92898117,18.85002242
ENSG00000036565,0,0,0,0,0.032375111,0
ENSG00000036672,3.994891926,4.023810112,1.44774126,1.566772301,1.483328369,1.335804643
